id_oferta,titulo,descripcion,empresa,ubicacion,modalidad,categoria,salario_min,salario_max,url_oferta,fecha_publicacion,fuente,pais,idioma
5684828682,Gopuff Delivery Riders - Battersea,"Earn what you want, when you want. Take control of your schedule and deliver with your own vehicle. Start earning quickly and enjoy the flexibility you deserve. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help. What…",Gopuff,"Clapham, South West London",,Travel Jobs,37380.19,37380.19,https://www.adzuna.co.uk/jobs/land/ad/5684828682?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=F47DC4F5809410DF3A67D2607C4A41DCF8499FE8,2026-04-01T05:09:05Z,adzuna,GB,en
5715045186,Ward Sister/Charge Nurse,"Job Advert Ward Sister North Downs Hospital Part time - 37.5 hours per week North Downs Hospital is one of Surrey's leading private hospitals with an excellent reputation for delivering high quality healthcare treatments and services. Located within the M25, close to the centre of Caterham, the hospital opened in 1974 and currently has 15 bedrooms, all with en-suite facilities and a daycase suite. By investing in advanced medical technology, the hospital offers a wide range of treatments and se…",Ramsay Health Care,"Selhurst, South East London",,Healthcare & Nursing Jobs,50699.12,50699.12,https://www.adzuna.co.uk/jobs/land/ad/5715045186?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=BC3C45ADC23FDDBC1EC73C0BB180FE24B046E515,2026-05-01T02:15:21Z,adzuna,GB,en
5659438803,Delivery Driver (Part Time 24 hours) - Bristol,"Love being on the move and interacting with people from all walks of life? Proud to deliver quality goods on time and put a smile on thousands of faces every week? Join Ocado Logistics where there are bags of possibilities. It’s our mission to provide an outstanding customer experience. Whilst others might call you delivery drivers, here at Ocado Logistics our Customer Service Team Members play a vital role, delivering top quality products on time and in an efficient manner. You’ll be out on th…",Ocado Logistics,"Bayfield, Chepstow",permanent,Part time Jobs,14.0,14.0,https://www.adzuna.co.uk/jobs/land/ad/5659438803?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=613A2E41C6DB324792875EB6FA7C884AE8A412FE,2026-03-09T15:11:02Z,adzuna,GB,en
5716061575,Principal Mechanical Engineer,"Job Title: Principal Mechanical Engineer Location: Rochester; Kent: Onsite Salary: Up to £65,000 depending on experience Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pioneer progress and protect what matters most. You’ll be trusted to play your part in delivering the advanced, technology-led defence, aerospace and security solutions of tomorrow, shaping a safer fu…",BAE Systems,"Ditton, Aylesford",,Engineering Jobs,50801.44,50801.44,https://www.adzuna.co.uk/jobs/land/ad/5716061575?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=C54D1D7436B96DFDB14066E60FA460187E6BF66A,2026-05-01T18:29:03Z,adzuna,GB,en
5585482666,Ex-NTP Teacher,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Marston Gate, Stafford",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482666?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=3734A005B6E4E1952851C7A237C6561D4FE7CA4B,2026-01-15T02:27:52Z,adzuna,GB,en
5715041697,Principal Electronics Systems Engineer,"Job Title: Principal Electronics Systems Engineer Location: Cowes, Portsmouth Broad Oak, Great Baddow, 3 days a week onsite We offer a range of flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: Up to £87,200 (dependent on skills and experience) Part time & accruing hours available’ Please let us know if you would like to discuss these options. Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member o…",BAE Systems,"Carisbrooke, Newport",,Engineering Jobs,60647.73,60647.73,https://www.adzuna.co.uk/jobs/land/ad/5715041697?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=71B15B0957D9742433E3B7CA24E0613CBE42FCA3,2026-05-01T02:14:46Z,adzuna,GB,en
5585482302,SLD Tutor,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Chequers Centre, Maidstone",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482302?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=2D5C9A6A77672FD121EF73EBFD1F268E35EDA802,2026-01-15T02:27:44Z,adzuna,GB,en
5601011960,SEND Teacher,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Southerham, Lewes",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601011960?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=39D699DBAD472BEA4314FF7CD07C75C5CC3194F0,2026-01-26T17:42:18Z,adzuna,GB,en
5679905192,Contact Centre Agent - Uncapped Commission,"Full time : Permanent Address: EE Contact Centre, Rhydycar Business Park, Merthyr Tydfil. CF48 1DH What’s in it for you • Competitive Salary: Starting at £26,116, rising to £26,738 after 8 months, plus an uncapped monthly commission scheme • Online GP: Access to a private GP 24/7 for you and your immediate family • Paid Carer’s Leave: Market-leading carers leave with up to 2 weeks off • Family Leave: Equalised maternity, paternity, and adoption leave – 18 weeks’ full pay and 8 weeks’ half pay i…",EE,UK,permanent,Sales Jobs,23330.57,23330.57,https://www.adzuna.co.uk/jobs/land/ad/5679905192?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=0E6139D97ECDE41219A9FB7DDDB87CD62AC17099,2026-03-27T02:32:38Z,adzuna,GB,en
5673126766,Mobile Mechanic,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £40,170, with on-target earnings of up to £52,000 A guaranteed overtime option to increase your base salary to £44,385, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm , and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside rescue - but this isn’t that. Our Service, Mainte…",RAC,"Wytham, Oxford",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5673126766?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=9681C22B48364F594A3C58E0746571186CFB2097,2026-03-20T14:19:21Z,adzuna,GB,en
5697723403,Senior Staff Nurse - Oncology/ SACT,Job Description Senior Staff Nurse – Oncology / SACT Part Time: 19 hours per week The role An exciting opportunity has arisen for the appointment of an Oncology/ SACT Senior Staff Nurse for our stand-alone oncology unit at Springfield Hospital. The successful applicant will be an experienced nurse and you must be able to demonstrate that you are motivated and forward thinking for the continued success of the department. What you will bring NMC Registered Nurse Post Registration Qualifications/C…,Ramsay Health Care,"Nine Ashes, Ingatestone",,Healthcare & Nursing Jobs,49632.39,49632.39,https://www.adzuna.co.uk/jobs/land/ad/5697723403?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=6226D1B53F0781C051B1505CDD692749FC78CE51,2026-04-13T01:31:11Z,adzuna,GB,en
5684983416,Gopuff Delivery Drivers or Riders - Work when you want!,"Be Your Own Boss – Become a Gopuff Delivery Partner! Earn what you want, when you want. Deliver with your own vehicle, on your own schedule – and start earning fast. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help.…",Gopuff,"Wandsworth, South West London",,Travel Jobs,39179.34,39179.34,https://www.adzuna.co.uk/jobs/land/ad/5684983416?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=5C6BB27E296D0FB286F62DD5285720C0232F64EA,2026-04-01T07:18:39Z,adzuna,GB,en
5652940632,Vehicle Service Technician,"£30,751 per annum  bonus Average uncapped bonus of £3,600 year (with potential to earn more) 5 days a week Earn extra with our refer a friend scheme – T&C’s Apply We’re the UK’s largest Automotive service, maintenance and repair business and we offer great career opportunities, benefits and an uncapped bonus scheme. Qualified Mechanic or Technician?? Join Halfords as a Vehicle Service Technician where you will carry out interim, full and major services as well as any follow up repair and replac…",Halfords,"Spital Tongues, Newcastle Upon Tyne",,Engineering Jobs,30751.0,30751.0,https://www.adzuna.co.uk/jobs/land/ad/5652940632?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=3BFDE84BAF1EB66DC555CE24A8B80259C8739383,2026-03-03T23:25:04Z,adzuna,GB,en
5601011988,"SEN / SEND Tutor, Buckinghamshire","You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Chalfont St. Peter, Gerrards Cross",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601011988?se=oAm2e4pH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=BEC8AA698A6728FA99B94A515BBD59502EDB1182,2026-01-26T17:42:18Z,adzuna,GB,en
5700304208,Centre Manager,"Brilliant at leading a team? Ready for the next step in your career as a Centre Manager with the UK’s largest Automotive service, maintenance and repair business with great career opportunities, benefits, and an uncapped bonus scheme! Here at National Tyres, we are looking for a Centre Manager, who will play a vital role in leading the team to success and providing an excellent customer journey and satisfaction. If you have the desire to help drive business performance, passionate about custome…",Halfords,"Helsington, Kendal",,Customer Services Jobs,40912.0,40912.0,https://www.adzuna.co.uk/jobs/land/ad/5700304208?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=4E6889EEBF3DAC6F8638E7533F0C2B5F468B253B,2026-04-15T17:10:07Z,adzuna,GB,en
5585482563,"SEN / SEND Tutor, Lancashire","You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"West Bradford, Clitheroe",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482563?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=4CD87BDE890AC87E67DE4BFDD64A73FA45014C57,2026-01-15T02:27:50Z,adzuna,GB,en
5585482496,Special Education Needs Teacher,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Kingsham, Chichester",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482496?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=C45B7F7045B1A894BF557306111C4BA040373B21,2026-01-15T02:27:48Z,adzuna,GB,en
5585482400,Special Education Needs Tutor,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Chequers Centre, Maidstone",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482400?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=C96C54FECA6E66723B91A16505D2CB2A1F758239,2026-01-15T02:27:46Z,adzuna,GB,en
5684828795,Gopuff Delivery Riders,"Earn what you want, when you want. Take control of your schedule and deliver with your own vehicle. Start earning quickly and enjoy the flexibility you deserve. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help. What…",Gopuff,"Waterloo, South East London",,Travel Jobs,39386.43,39386.43,https://www.adzuna.co.uk/jobs/land/ad/5684828795?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=7492393D5123F0C7A44B6A74FA491D9FD21F4E24,2026-04-01T05:09:06Z,adzuna,GB,en
5685273988,Centre Manager,"Brilliant at leading a team? Ready for the next step in your career as a Centre Manager with the UK’s largest Automotive service, maintenance and repair business with great career opportunities, benefits, and an uncapped bonus scheme! Here at National Tyres, we are looking for a Centre Manager, who will play a vital role in leading the team to success and providing an excellent customer journey and satisfaction. If you have the desire to help drive business performance, passionate about custome…",Halfords,"Warmingham, Crewe",,Customer Services Jobs,31997.0,39720.0,https://www.adzuna.co.uk/jobs/land/ad/5685273988?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=FD18D3AA523CBA0CB6AA05EF91DD073D29E063FA,2026-04-01T11:25:22Z,adzuna,GB,en
5601011983,"SEN / SEND Tutor, Herefordshire","You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Tudorville, Ross-On-Wye",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601011983?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=B917E1FC556178C665F53A59765CAFB31EB9ACF7,2026-01-26T17:42:18Z,adzuna,GB,en
5684828657,Gopuff Delivery Riders - Hackney,"Earn what you want, when you want. Take control of your schedule and deliver with your own vehicle. Start earning quickly and enjoy the flexibility you deserve. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help. What…",Gopuff,"Upper Clapton, East London",,Travel Jobs,38718.05,38718.05,https://www.adzuna.co.uk/jobs/land/ad/5684828657?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=D196E1E182B7D79B9D3309CA1ED6C13565827F84,2026-04-01T05:09:05Z,adzuna,GB,en
5708422613,Speech & Language Therapist,"£37,602 - £45,426 (including paid school holidays)  excellent benefits Those Huge Small Victories Our clinicians are fulfilled by the idea of affecting even the smallest positive changes in our young people, so we celebrate the little things. Check out this video on what life as a Speech and Language Therapist at Witherslack Group is like! Get out what you put in This role is based at Bowersgate School. Opening in September 2026, Bowersgate School is a purpose built, brand new, state of the art…",Witherslack Group,"Baguley, Manchester",,Healthcare & Nursing Jobs,39429.32,39429.32,https://www.adzuna.co.uk/jobs/land/ad/5708422613?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=49C86035C668B9C3FD79C934069A69EEF87022E7,2026-04-23T18:12:13Z,adzuna,GB,en
5684828713,Gopuff Delivery Riders - Work when you want!,"Earn what you want, when you want. Take control of your schedule and deliver with your own vehicle. Start earning quickly and enjoy the flexibility you deserve. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help. What…",Gopuff,"Hackney, East London",,Travel Jobs,39127.18,39127.18,https://www.adzuna.co.uk/jobs/land/ad/5684828713?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=D508A6610370B40FD99806C4552F9611788706AB,2026-04-01T05:09:05Z,adzuna,GB,en
5601011896,Special Education Needs Tutor,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Nevilles Cross, Durham",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601011896?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=2FA7F0F9A240633BE1BCED7093CF8C2E3A46382E,2026-01-26T17:42:18Z,adzuna,GB,en
5684869037,Gopuff Delivery Drivers or Riders,"Be Your Own Boss – Become a Gopuff Delivery Partner! Earn what you want, when you want. Deliver with your own vehicle, on your own schedule – and start earning fast. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help.…",Gopuff,"Wandsworth, South West London",,Travel Jobs,43406.26,43406.26,https://www.adzuna.co.uk/jobs/land/ad/5684869037?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=2493493D312793BA951B51475EC3702891280376,2026-04-01T06:08:57Z,adzuna,GB,en
5702487201,Commercial Tyre Technician - Mobile,"£40,000 - £60,000 OTE (comprising of salary, bonus, overtime & callout rates) Uncapped bonus scheme, including Overtime & Call-out rates Mobile role – Van, Tools & PPE provided Monday to Friday 08.00 – 17.00, Saturday 08.00 – 12.00 Are you an experienced Commercial Vehicle Tyre Fitter looking for the next step in your career? If so, then look no further - apply today to the UK’s largest Automotive service, maintenance and repair business. We offer great career opportunities, benefits, and an un…",Halfords,"The Park, Nottingham",,Engineering Jobs,40000.0,60000.0,https://www.adzuna.co.uk/jobs/land/ad/5702487201?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=457780CAE0DC372709D21405DA8DDDFF35EFC44B,2026-04-17T12:35:38Z,adzuna,GB,en
5684828727,Gopuff Delivery Riders - Work when you want!,"Earn what you want, when you want. Take control of your schedule and deliver with your own vehicle. Start earning quickly and enjoy the flexibility you deserve. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. Why join Gopuff? Competitive pay – earn day or night. Flexible hours – work when it suits you. Weekly payments – straight to your UK bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is here to help. What…",Gopuff,"Mitcham Junction, Mitcham",,Travel Jobs,39037.54,39037.54,https://www.adzuna.co.uk/jobs/land/ad/5684828727?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=F60484462BB44B453A161B4C85F84A55C8757804,2026-04-01T05:09:06Z,adzuna,GB,en
5653825491,Class 2 Driver,"The Best HGV job you will ever do! Large Goods Vehicles (LGV) drivers will undertake delivery and collection of products to and from a variety of locations in line with all company policies and procedures. You will be required to work a flexible shift pattern consisting of nights, late and early shifts including weekends. Your minimum contracted hours will be 32 hours, however routes are assigned up to 12.5 hours per day, as such you will regularly be expected to carry out additional hours. Thi…",Ocado Logistics,"Erith, Kent",contract,Logistics & Warehouse Jobs,18.0,18.0,https://www.adzuna.co.uk/jobs/land/ad/5653825491?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=FC72180BBE6A3DE3CE69F7EA2BC050B1BD865F0F,2026-03-04T17:07:01Z,adzuna,GB,en
5661637165,Mobile Vehicle Technician,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £40,170, with on-target earnings of up to £52,000 A guaranteed overtime option to increase your base salary to £44,385, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm, and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside rescue - but this isn’t that. Our Service, Mainten…",RAC,"Worle, Weston-Super-Mare",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5661637165?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=A519C4D28A7D7A6B6256A563ACF0443A204E364A,2026-03-11T12:09:05Z,adzuna,GB,en
5715045179,Ward Sister/Charge Nurse,"Job Advert Ward Sister North Downs Hospital Part time - 37.5 hours per week North Downs Hospital is one of Surrey's leading private hospitals with an excellent reputation for delivering high quality healthcare treatments and services. Located within the M25, close to the centre of Caterham, the hospital opened in 1974 and currently has 15 bedrooms, all with en-suite facilities and a daycase suite. By investing in advanced medical technology, the hospital offers a wide range of treatments and se…",Ramsay Health Care,"North Holmwood, Dorking",,Healthcare & Nursing Jobs,51022.65,51022.65,https://www.adzuna.co.uk/jobs/land/ad/5715045179?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=B9B84D63AFF13166AFC247C0711BC70E9F0DEE7B,2026-05-01T02:15:21Z,adzuna,GB,en
5716182788,Vehicle Technician / MOT Tester,"£34,130 - £37,000 per annum Average uncapped bonus of £5,800 per annum (with potential to earn more) 5 days a week Earn extra with our refer a friend scheme – T&C’s Apply Here at Halfords, we’re looking for a skilled Vehicle Technician / MOT Tester to join our team. If you’re an experienced mechanic with a passion for delivering excellent customer experience and keeping vehicles safe on the road, we want to hear from you. As a Vehicle Technician / MOT Tester, you’ll carry out MOT tests to DVSA …",Halfords,"Gorleston, Great Yarmouth",,Engineering Jobs,34130.0,37000.0,https://www.adzuna.co.uk/jobs/land/ad/5716182788?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=18D46FD942A5F983A0FC940F8EB89ACA9358FB28,2026-05-01T21:39:25Z,adzuna,GB,en
5659620919,Mobile Mechanic,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £45,370 (inclusive of London Weighting Allowance, if applicable), with on-target earnings of up to £57,000 A guaranteed overtime option to increase your base salary, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm, and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside resc…",RAC,"Loudwater, Rickmansworth",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5659620919?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=EDC9ED88A1F869EFB30A9792B439FAB49840A792,2026-03-09T20:55:24Z,adzuna,GB,en
5659438804,Delivery Driver (Part Time 24 hours) - Bicester,"Love being on the move and interacting with people from all walks of life? Proud to deliver quality goods on time and put a smile on thousands of faces every week? Join Ocado Logistics where there are bags of possibilities. It’s our mission to provide an outstanding customer experience. Whilst others might call you delivery drivers, here at Ocado Logistics our Customer Service Team Members play a vital role, delivering top quality products on time and in an efficient manner. You’ll be out on th…",Ocado Logistics,"Bicester, Oxfordshire",permanent,Part time Jobs,14.0,14.0,https://www.adzuna.co.uk/jobs/land/ad/5659438804?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=A72A75047E392F0303994A5D7F6EB70F594D579E,2026-03-09T15:11:02Z,adzuna,GB,en
5716062086,Systems Engineer - Grade B2,"Hello, Thank you for your interested in our L2-L3 Systems Engineer position here at Teleperformance UK. We’re looking for a self-driven and proactive Systems Engineer (Level 2–3) with a genuine passion for technology and problem-solving. This role is ideal for someone who thrives in dynamic environments, takes ownership of their work, and brings solid experience primarily with Microsoft infrastructure and cloud solutions. You’ll be part of a team that values initiative, continuous learning, and…",Teleperformance,"Allington, Chippenham",contract,IT Jobs,68713.57,68713.57,https://www.adzuna.co.uk/jobs/land/ad/5716062086?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=2CEDEB1AFFF8829B4B5E363E9DFA986CCA72BFE0,2026-05-01T18:29:20Z,adzuna,GB,en
5685612844,Vehicle Technician,"£30,339 - £33,954 per annum  bonus Average uncapped bonus of £4,800 per year (with potential to earn more) 5 days a week Earn extra with our refer a friend scheme – T&C’s Apply We’re the UK’s largest Automotive service, maintenance and repair business and we offer great career opportunities, benefits and an uncapped bonus scheme. As a Vehicle Technician/ Mechanic, you will be already skilled in servicing and repair/replacement work. You’ll have the ability to carry out more complex tasks such a…",Halfords,"South Heighton, Newhaven",,Engineering Jobs,30339.0,33954.0,https://www.adzuna.co.uk/jobs/land/ad/5685612844?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=44D86E90E35218FBCA9CDF0E63D5CF91815E6361,2026-04-01T14:31:54Z,adzuna,GB,en
5601012026,SLD Tutor,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Nevilles Cross, Durham",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601012026?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=4B544B7DFD11EF106FCF226B6DB47E8517875634,2026-01-26T17:42:19Z,adzuna,GB,en
5716314224,VAT Manager,"Description Network Plus is seeking a VAT Manager. The successful candidate will lead the VAT compliance process including the below points. We would be open to either a full or part-time working pattern. Key Responsibilities Hands on preparation and submission of VAT returns (monthly and quarterly), including data extraction, cleansing, and manipulation from raw ERP reports. Management of VAT forecasts and overseeing all related VAT payments to HMRC. Completion of all balance sheet reconciliat…",Network Plus,"Mosley Common, Worsley",,Accounting & Finance Jobs,45729.91,45729.91,https://www.adzuna.co.uk/jobs/land/ad/5716314224?se=TqSjfIpH8RGzfI7LSH74NQ&utm_medium=api&utm_source=aa178fc6&v=B99E24480305F37153C78E47D410B674C901E6BE,2026-05-02T00:31:37Z,adzuna,GB,en
