id_oferta,titulo,descripcion,empresa,ubicacion,modalidad,categoria,salario_min,salario_max,url_oferta,fecha_publicacion,fuente,pais,idioma,skills_encontradas,num_skills,skills_por_categoria
5528472232,Fraud Specialist,"Fraud Specialist – OFFICE BASED IN GLASGOW Teleperformance is a fast-paced contact centre employer who works alongside a number of house-hold known clients to deliver world class customer service. We have a fantastic opportunity for inbound customer service specialist for our Fraud Team on the Lloyds Banking Division campaign. Here is all you need to know… Start Date: Various 2026 Salary: Salary dependent on experience and up to £28,500 with OTE of £29,500 Job Type: Full Time – Permanent Workin…",Teleperformance,"Throsk, Stirling",permanent,Customer Services Jobs,38576.0,38576.0,https://www.adzuna.co.uk/jobs/land/ad/5528472232?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=93C8B5EEB4A8DAB1D0D56F4173EFD67BD77FD298,2025-12-04T21:45:44Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5601011890,"SEN / SEND Tutor, Cornwall","You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Kernick, Penryn",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601011890?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=1FE4B117AF4C92DB6DBBA5D6DCE7CF566AF0E4A7,2026-01-26T17:42:18Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5715576291,Field Market Research Interviewer | Part‑Time | Paid per Shift,"Field Market Research Interviewer | Part ‑Time, Flexible | Paid per Shift Join Ipsos and step into a role where every shift takes you on the move. As a Field Market Research Interviewer, you’ll travel on local bus routes and speak with passengers to help improve public transport across the UK. A Day in the Life You start your shift by heading to your assigned bus route or stop. Equipped with your Ipsos tablet, forms, and ID badge, you hop on the bus and begin your journey. As the bus travels th…",Ipsos,"Orchardleigh, Frome",,"PR, Advertising & Marketing Jobs",26574.39,26574.39,https://www.adzuna.co.uk/jobs/land/ad/5715576291?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=ED105F1CDCA465BA0D1AFF0A4DBB6645D57E613F,2026-05-01T08:25:42Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5695740164,Mobile Vehicle Technician - Colchester,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £40,170, with on-target earnings of up to £52,000 A guaranteed overtime option to increase your base salary to £44,385, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm, and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside rescue - but this isn’t that. Our Service, Mainten…",RAC,"Mile End, Colchester",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5695740164?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=3354D7E23C9CA06FC2C59954CC91C0E9FC489619,2026-04-10T16:08:37Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5684636694,Swimming Pool Technician,"Description The role of the Splash technician is to manage the technical operation and maintenance of the swimming pools systems, ensuring the water is safe, clean and healthy for users, that all equipment runs efficiently and complies with legal requirements. General Duties & Key Accountabilities Splash Maintenance & Repairs Conducts regular water tests for chemical balance (pH, chlorine etc) Adjusts chemical dosages accordingly Inspecting and maintaining plant equipment, pumps, filters, heati…",Butlin's,"Alcombe, Minehead",,Maintenance Jobs,26125.84,26125.84,https://www.adzuna.co.uk/jobs/land/ad/5684636694?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=EA9A4CE9B0B4C7061CAE80780A7BE923D1611BB6,2026-04-01T02:01:13Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5585482357,SEN Teacher,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Kingsland, Shrewsbury",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482357?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=5B947C9A81E7BA99DD7BD7E9272CD269369F370B,2026-01-15T02:27:45Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5585482509,"SEN / SEND Tutor, Tyne and Wear","You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Walkerville, Newcastle Upon Tyne",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482509?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=3680EA6BE9E5C3D18D1F3D51AD39651C6FE21354,2026-01-15T02:27:48Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5700695219,Principal Radiation Physicist,"Job Title: Principal Radiation Physicist Location: Barrow-in-Furness – Hybrid 3 days minimum onsite. We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: Competitive Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pioneer progress and protect what matters most. You’ll be trust…",BAE Systems,"Flookburgh, Grange-Over-Sands",,Engineering Jobs,36919.34,36919.34,https://www.adzuna.co.uk/jobs/land/ad/5700695219?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=1D04E818F5B66A6852BE949C08EAA791BCA6DB8D,2026-04-16T00:16:19Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5684828802,Gopuff Delivery Drivers or Riders,"Earn what you want, when you want! Become a Gopuff Delivery Partner and take control of your schedule. Deliver with your own vehicle, on your own time – and get paid weekly. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. What’s in it for you? Competitive pay – earn around the clock. Flexible hours – work when it suits you. Weekly payments – straight to your bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is…",Gopuff,"Salem, Morriston",,Travel Jobs,38581.56,38581.56,https://www.adzuna.co.uk/jobs/land/ad/5684828802?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=B89FCB79A6EBA0BAFE8BC7EB2DAF9012F57E825E,2026-04-01T05:09:06Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5601012018,SEN Teacher,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Denwick, Alnwick",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601012018?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=E3914ADB46DD6F2F69351C5B8A0F4248EEED2E5C,2026-01-26T17:42:19Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5684828883,Gopuff Delivery Drivers or Riders,"Earn what you want, when you want! Become a Gopuff Delivery Partner and take control of your schedule. Deliver with your own vehicle, on your own time – and get paid weekly. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. What’s in it for you? Competitive pay – earn around the clock. Flexible hours – work when it suits you. Weekly payments – straight to your bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is…",Gopuff,"Brimington, Chesterfield",,Travel Jobs,34659.07,34659.07,https://www.adzuna.co.uk/jobs/land/ad/5684828883?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=13D7DC75C39471DAC8392D1B89A8A19463344733,2026-04-01T05:09:07Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5713732059,Customer Service -Fraud Specialist (Prevent),"Join Our Banking & Financial Services Team – Financial Crime & Fraud Teleperformance certified as great place to work UK in 2025! . At Teleperformance, we deliver an outstanding customer experience, at every single opportunity, as a result of our commitment, passion and dedication to excellence. We are expanding our Banking & Financial Services division and are looking for experienced professionals to join our Financial Crime & Fraud team. If you have at least one year of experience in the bank…",Teleperformance,"Rusholme, Manchester",permanent,Customer Services Jobs,36979.67,36979.67,https://www.adzuna.co.uk/jobs/land/ad/5713732059?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=E862016B8D08B996279C013DA0FCADAE42BA1F65,2026-04-29T16:56:47Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5715041942,Project Finance Analyst,"Job Title: Project Finance Analyst Location: Broad Oak , Hybrid We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: Circa £50,000 dependent on skills and experience Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pioneer progress and protect what matters most. You’ll be trust…",BAE Systems,"Wootton Bridge, Ryde",,Accounting & Finance Jobs,37360.84,37360.84,https://www.adzuna.co.uk/jobs/land/ad/5715041942?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=4589ACDB6F340D15C8481B669F726D25F517CA66,2026-05-01T02:14:48Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5715041706,Project Accountant Implementation,"Job Title: Project Accountant (Implementation Project) Location: Scotstoun, Onsite – 3 days a week We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: Up to £47,000 dependent on skills and experience Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pioneer progress and protect…",BAE Systems,"Langbank, Port Glasgow",,Accounting & Finance Jobs,47786.75,47786.75,https://www.adzuna.co.uk/jobs/land/ad/5715041706?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=4D7F95152552A4F2C0A3EC1C0BD7C3DD166C861A,2026-05-01T02:14:46Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5716062219,Psychologist,"£60,322 - £69,797 (including paid school holidays)  excellent benefits Those Huge Small Victories Our clinicians are fulfilled by the idea of affecting even the smallest positive changes in our young people, so we celebrate the little things. Get out what you put in This role is based at Queensmead House School, 2 days per week. Queensmead House School is located on a historic site with views of Windsor Castle. This inspiring setting, with a rich heritage of education, is now home to a speciali…",Witherslack Group,"Windsor Castle, Windsor",,Healthcare & Nursing Jobs,53982.94,53982.94,https://www.adzuna.co.uk/jobs/land/ad/5716062219?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=39C82AA2DB40409235AE865557FA04D9925F8890,2026-05-01T18:29:26Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5583390073,Senior Structural Engineer,"Job Title: Senior Structural Engineer Location: Barrow-in-Furness We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: Competitive Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pioneer progress and protect what matters most. You’ll be trusted to play your part in delivering …",BAE Systems,"Heysham, Morecambe",,Engineering Jobs,37667.77,37667.77,https://www.adzuna.co.uk/jobs/land/ad/5583390073?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=EA354DE4C622F4807E8144F95081EB0DF6079853,2026-01-14T02:08:50Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5585482434,"SEN / SEND Tutor, Warwickshire","You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Ashow, Kenilworth",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482434?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=2907CD0613E4887F3B98F933DCD180E5E332F020,2026-01-15T02:27:47Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5695793041,Roadside Mechanic,"Join the RAC as a Roadside Technician Join the team that keeps the UK moving. As a Roadside Technician with a Level 2 Light Vehicle Maintenance qualification (or equilavent) and at least 2 years' experience , you’ll receive: A market-competitive base salary of £36,400 and a realistic OTE of £61,000, with top-performers earning significantly more through bonuses and enhanced overtime rates. Start and finish on your driveway. Demand-led shifts averaging 40 hours per week, with optional overtime a…",RAC,"Maney, Sutton Coldfield",,Engineering Jobs,36400.0,60000.0,https://www.adzuna.co.uk/jobs/land/ad/5695793041?se=-jeZCYxH8RGrz_gY8KlfVw&utm_medium=api&utm_source=aa178fc6&v=842D9119FE2F3DC93BD634290E64104D98F4924C,2026-04-10T19:09:33Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5530470573,Senior Engineer – Electrical Engineering (Control & Instrumentation),"Job Title: Senior Engineer – Electrical Engineering (Control & Instrumentation) Location: Barrow-In-Furness, Onsite -2 days on site every 2 weeks We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: £42,215 (DOE) Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our global colleague network, you’ll bring your unique skills and perspectives to help pioneer progress…",BAE Systems,"Canal Foot, Ulverston",,Engineering Jobs,37947.35,37947.35,https://www.adzuna.co.uk/jobs/land/ad/5530470573?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=6C6FB139350BAC15BC902250B47C9E6A0AB13FA4,2025-12-06T00:57:44Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5652417549,Sheet Metal Worker,"Job Title: Sheet Metal Worker Location: Glasgow, Govan and Scotstoun, Onsite – Must be able to attend a recruitment day in Glasgow Salary: £38,662 – plus 33% shift allowance where applicable Shift Pattern: Days – Mon-Thurs, 07:00-16:30, Nights – Mon-Thurs 20:30-06:00, Weekends – Fri-Sun, 07:00-19:30 Requirements: Modern Apprenticeship / Trade Papers must be provided when submitting your application Who we are: Join BAE Systems and you’ll be part of something bigger. As a valued member of our gl…",BAE Systems,"Alexandria, West Dunbartonshire",,Engineering Jobs,32673.4,32673.4,https://www.adzuna.co.uk/jobs/land/ad/5652417549?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=BC070C5C59891F949A2E46501086F708A0953246,2026-03-03T13:57:52Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5715575996,Customer Service Specialist,"Start date: 1st of July 2026 Rate of Pay : £27,601.60 per annum Location : Gateshead - PLEASE NOTE THAT THIS IS AN ONSITE ROLE AND WORK FROM HOME IS NOT AVAILABLE FOR THIS POSITION Shifts : Full time 40 hours per week. Monday – Friday between 08.00 am and 6:00 pm. You must be fully flexible to work any shifts between these hours . Training: 11 days The Role : We are seeking dedicated Contact Centre Agents to join our team. We are looking for individuals who possess a unique blend of compassion,…",Teleperformance,"Fenham, Newcastle Upon Tyne",,Customer Services Jobs,34388.14,34388.14,https://www.adzuna.co.uk/jobs/land/ad/5715575996?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=D2B08E69CC8F615144A51FE024AB8883F83C0660,2026-05-01T08:25:28Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5712890179,Sales Agent - Uncapped Commission,"Sales Advisor Shift Pattern - 20 hours Part Time Evenings Location - Glasgow Why this job matters If you’re a confident talker who enjoys asking questions and getting to know people, then this could be the role for you. Maybe you have a wealth of life experience and building relationships, or maybe negotiating mealtime meltdowns with your family is a daily occurrence. If so, you have transferrable skills to succeed in a sales advisor role with EE. We’ll give you training on the rest so you’re r…",EE,"Hillhead, Glasgow City Centre",,Sales Jobs,28821.39,28821.39,https://www.adzuna.co.uk/jobs/land/ad/5712890179?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=843EBC27558DEE6AB6AD583E6F456ACC1F759292,2026-04-28T19:46:26Z,adzuna,GB,en,"[""R""]",1,"{""blandas"": [], ""tecnicas"": [""R""], ""conocimientos"": [], ""destrezas"": []}"
5684828671,Gopuff Delivery Drivers or Riders - Choose when you work!,"Earn what you want, when you want! Become a Gopuff Delivery Partner and take control of your schedule. Deliver with your own vehicle, on your own time – and get paid weekly. Whether you’re new to delivery or an experienced courier, you’re welcome at Gopuff. What’s in it for you? Competitive pay – earn around the clock. Flexible hours – work when it suits you. Weekly payments – straight to your bank account. Stay comfortable – wait indoors for your next order. 24/7 support – our Live Ops team is…",Gopuff,"Roath, Cardiff",,Travel Jobs,42060.96,42060.96,https://www.adzuna.co.uk/jobs/land/ad/5684828671?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=A71922D69CCB11D1AC4A994B5C5B186B8B5D7FCE,2026-04-01T05:09:05Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5713127335,Store Manager,"Restaurant general manager Welcome to KFC. Home of the real ones. We sell the world’s best chicken. We’ve done it for a long old time — since 1939, when the idea of finger lickin’ good chicken popped into our Colonel’s head. Now, we proudly serve 1000 communities across the UK and Ireland, bringing the grit, pride and iconic reputation that started in Kentucky all those years ago. People who are original. Individual. Fresh. We come to work to be ourselves, and to make something of ourselves. We…",KFC UK,"Whiteinch, Glasgow",,Retail Jobs,38000.0,42000.0,https://www.adzuna.co.uk/jobs/land/ad/5713127335?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=1BD2F271C1EFA0A962543B47917C53DE887B95BB,2026-04-29T01:47:10Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5601011903,SEN Teacher,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Hilperton Marsh, Trowbridge",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5601011903?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=36233DA67542EEAC955602CA005AEACA402E2BBD,2026-01-26T17:42:18Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5707203711,Vehicle Technician,"up to £34,000 per annum Average uncapped bonus of £4,800 per year (with potential to earn more) 5 days a week Earn extra with our refer a friend scheme – T&C’s Apply We’re the UK’s largest Automotive service, maintenance and repair business and we offer great career opportunities, benefits and an uncapped bonus scheme. As a Vehicle Technician/ Mechanic, you will be already skilled in servicing and repair/replacement work. You’ll have the ability to carry out more complex tasks such as clutches …",Halfords,"Ayr Central, Ayr",,Engineering Jobs,34000.0,34000.0,https://www.adzuna.co.uk/jobs/land/ad/5707203711?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=30DB15759407DC9499BA23D9C535C65DB28C920D,2026-04-22T14:58:26Z,adzuna,GB,en,"[""C""]",1,"{""blandas"": [], ""tecnicas"": [""C""], ""conocimientos"": [], ""destrezas"": []}"
5668845816,Restaurants Chef,"Description We’re looking for a experienced Chef to join the Butlin's team based in Skegness. We truly believe that variety is the spice of life and in this role you’ll have the opportunity to lead and develop the skills of our team in one of our fantastic buffet restaurants. A Butlin’s resort is the home of getting stuck in and no trip to the seaside would be complete without great food and we offer this to every guest, every time in our restaurants. As a Chef, your responsibilities in this ro…",Butlin's,"Bestwood Village, Nottingham",,Hospitality & Catering Jobs,29578.94,29578.94,https://www.adzuna.co.uk/jobs/land/ad/5668845816?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=7E44EE7DA11622D0D0149797E44D725C98EB73B8,2026-03-16T20:07:45Z,adzuna,GB,en,"[""Chef""]",1,"{""blandas"": [], ""tecnicas"": [""Chef""], ""conocimientos"": [], ""destrezas"": []}"
5695740280,Mobile Vehicle Technician - Walsall,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £40,170, with on-target earnings of up to £52,000 A guaranteed overtime option to increase your base salary, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm, and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside rescue - but this isn’t that. Our Service, Maintenance & Repa…",RAC,"Wednesbury, West Midlands",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5695740280?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=0754B726079547A4920DADFAC5DFCA0C9335FD90,2026-04-10T16:08:44Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5537780695,Mobile Mechanic,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £40,170, with on-target earnings of up to £52,000 A guaranteed overtime option to increase your base salary, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm, and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside rescue - but this isn’t that. Our Service, Maintenance & Repa…",RAC,"Wooburn Industrial Park, Wooburn Green",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5537780695?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=5EECC0C616FB18035F538298890710107F11CE43,2025-12-11T15:07:14Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5659620914,Mobile Vehicle Technician,"Join the RAC as a Mobile Vehicle Technician in our SMR Division - a new era of mobile repair. A competitive base salary of £45,370 (inclusive of London Weighting Allowance, if applicable), with on-target earnings of up to £57,000 A guaranteed overtime option to increase your base salary, plus additional overtime and bonus opportunities 40 hours per week, with core hours from 8:30 am to 5:00 pm, and 1 in 4 Saturdays. A Different Kind of RAC Role: Welcome to SMR The RAC is known for roadside resc…",RAC,"Northwood, North West London",,Engineering Jobs,40170.0,44385.0,https://www.adzuna.co.uk/jobs/land/ad/5659620914?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=A74E83DC0D38C4178BDAFA974A04623DCE2B1DC1,2026-03-09T20:55:24Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5585482688,Special Education Needs Tutor,"You can make a difference, be rewarded, and join our impact-driven community now - at Targeted Provision we change lives ! Multiple positions are available, hiring is ongoing, and interviews are being arranged as applications come in. We will contact you with nearby tutoring work within 45 minutes drive of the advertised location and/or within 45 minutes of the postcode you provide us. What makes this role right for you: We are working with Schools and Local Authorities in your area and are loo…",Targeted Provision Ltd,"Woosehill, Wokingham",,Teaching Jobs,58240.0,72800.0,https://www.adzuna.co.uk/jobs/land/ad/5585482688?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=7C1C0A123CE71960887A90FD3DF5FB8576044285,2026-01-15T02:27:53Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5686412958,Firehouse Grill Kitchen Manager,"Description At The Firehouse Grill, we don’t just prep meals—we put on a show. From flame-grilled chicken to our signature stacked burgers, we are the masters of big, bold flavours. As our Kitchen Manager, you are the heartbeat of this high-energy performance. In our open kitchen, your leadership, speed, and standards are always on display, directly shaping the experience for every guest who walks through our doors. This is a position of high impact and high responsibility. You’ll take full own…",Butlin's,"Roman Bank, Skegness",,Hospitality & Catering Jobs,35341.92,35341.92,https://www.adzuna.co.uk/jobs/land/ad/5686412958?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=54F1D1985C6173B7E56DD5D3608AD9DB7BE730C7,2026-04-01T23:36:59Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
5700304206,Assistant Manager,"Ready for the next step in management with the UK’s largest Automotive service, maintenance and repair business and we offer great career opportunities, benefits, and an uncapped bonus scheme! As an Assistant Manager, you’ll work alongside the Centre Manager to provide productive management and leadership, driving profitability, with firm focus on the customers journey. You will have had previous hands-on experience as a mechanic or management experience in a similar environment as you will be …",Halfords,"Lochans, Stranraer",,Engineering Jobs,34000.0,34000.0,https://www.adzuna.co.uk/jobs/land/ad/5700304206?se=gh5XCoxH8RGSdISXQQQjPQ&utm_medium=api&utm_source=aa178fc6&v=DD3D60407DCA1CB3DF3A2B1A11A872513211223C,2026-04-15T17:10:07Z,adzuna,GB,en,[],0,"{""blandas"": [], ""tecnicas"": [], ""conocimientos"": [], ""destrezas"": []}"
